FID,NEWID,LENGTH,TIDE_M,SLOPE_PCT,ERR_M_YR,SL_MM_YR_,GEOM,WAVES_M,CVIVALUE,StateAbbr,FullState
13255,13623,0.12007,0.15,0.0229,2,4.1999998,5,0.9,22.36,TX,Texas
13256,13624,0.09781,0.37,0.023,2,4.1999998,5,0.9,22.36,TX,Texas
13257,13625,0.03202,0.191,0.023,2,4.1999998,5,0.9,22.36,TX,Texas
13258,13626,0.07651,0.379,0.0245,0,4.1999998,5,0.9,27.39,TX,Texas
13259,13627,0.06617,0.37,0.023,2,4.1999998,5,0.9,22.36,TX,Texas
13260,13628,0.05254,0.46,0.0277,-1.5,4.1999998,5,0.9,31.62,TX,Texas
13261,13629,0.0727,0.432,0.0262,-1.5,4.1999998,5,0.9,31.62,TX,Texas
13262,13630,0.01118,0.48,0.0365,-1.5,4.1999998,4,0.9,24.49,TX,Texas
13263,13631,0.01365,0.48,0.0365,-1.5,4.1999998,5,0.9,27.39,TX,Texas
13264,13632,0.11239,0.46,0.0316,-1.5,4.1999998,5,0.9,31.62,TX,Texas
13265,13633,0.02705,0.48,0.0395,-1.5,4.1999998,5,0.9,27.39,TX,Texas
13266,13634,0.10831,0.477,0.0367,-1.5,4.1999998,5,0.9,27.39,TX,Texas
13267,13635,0.05027,0.46,0.0354,-1.5,4.1999998,5,0.9,27.39,TX,Texas
13268,13636,0.06222,0.48,0.0407,-1.5,4.1110001,5,0.9,27.39,TX,Texas
13269,13637,0.05894,0.48,0.0405,-1.5,4.1129999,5,0.9,27.39,TX,Texas
13270,13638,0.02658,0.46,0.0408,-1.5,4.0999999,5,0.8,22.36,TX,Texas
13271,13639,0.07725,0.472,0.0414,-1.5,4.0999999,5,0.8,22.36,TX,Texas
13272,13640,0.01742,0.48,0.0415,-1.5,4.0999999,5,0.9,27.39,TX,Texas
13273,13641,0.06082,0.46,0.0407,-1.5,4.0999999,5,0.8,22.36,TX,Texas
13274,13642,0.05634,0.46,0.041,-1.5,4.0999999,5,0.8,22.36,TX,Texas
13275,13643,0.00156,0.45,0.0428,0.09,4.0999999,4,0.8,17.32,TX,Texas
13276,13644,0.0985,0.451,0.042,-1.5,4.0999999,5,0.8,22.36,TX,Texas
13277,13645,0.0065,0.457,0.0411,-1.5,4.0999999,5,0.8,22.36,TX,Texas
13278,13646,0.05531,0.443,0.0436,0,4.0999999,5,0.8,19.36,TX,Texas
13279,13647,0.05461,0.45,0.0436,0,4.0999999,5,0.8,19.36,TX,Texas
13280,13648,0.05416,0.422,0.0446,0,4.0999999,5,0.8,19.36,TX,Texas
13281,13649,0.04918,0.45,0.0455,0,4.0999999,5,0.8,19.36,TX,Texas
13282,13650,0.10429,0.415,0.0476,0,4.0999999,5,0.8,19.36,TX,Texas
13283,13651,0.07729,0.41,0.0477,0,4.0999999,5,0.8,19.36,TX,Texas
13284,13652,0.02299,0.41,0.0459,0,4.0999999,5,0.8,19.36,TX,Texas
13285,13653,0.10191,0.41,0.0455,0,4.0999999,5,0.8,19.36,TX,Texas
13286,13654,0.00253,0.41,0.0447,0.73,4.0999999,5,0.8,19.36,TX,Texas
13287,13655,0.09814,0.41,0.0449,0,4.0999999,5,0.8,19.36,TX,Texas
13288,13656,0.01484,0.402,0.042,0,4.02,5,0.8,19.36,TX,Texas
13289,13657,0.08605,0.408,0.0435,0,4.0799999,5,0.8,19.36,TX,Texas
13290,13658,0.03413,0.4,0.0403,0,4,5,0.8,19.36,TX,Texas
13291,13659,0.06652,0.4,0.0393,0,4,5,0.8,19.36,TX,Texas
13292,13660,0.1086,0.4,0.0381,0,4,5,0.8,19.36,TX,Texas
13293,13661,0.10167,0.4,0.0409,0,3.97,5,0.8,19.36,TX,Texas
13294,13662,0.1014,0.4,0.0436,2,3.9000001,5,0.8,15.81,TX,Texas
13295,13663,0.1088,0.4,0.0448,2,3.8959999,5,0.8,15.81,TX,Texas
13296,13664,0.08057,0.4,0.0461,-0.208,3.8570001,5,0.8,19.36,TX,Texas
13297,13665,0.03962,0.4,0.0461,-0.151,3.8,5,0.8,19.36,TX,Texas
13298,13666,0.05995,0.4,0.0442,0,3.8,5,0.8,19.36,TX,Texas
13299,13667,0.05219,0.4,0.0445,0,3.8,5,0.8,19.36,TX,Texas
13300,13668,0.00922,0.4,0.0433,-1.5599999,3.8,5,0.8,22.36,TX,Texas
13301,13669,0.10285,0.4,0.044,-1.5599999,3.8,5,0.8,22.36,TX,Texas
13302,13670,0.0936,0.4,0.0429,-1.5599999,3.8,5,0.8,22.36,TX,Texas
13303,13671,0.02654,0.4,0.0437,-1.5599999,3.8,5,0.8,22.36,TX,Texas
13304,13672,0.05103,0.4,0.0416,-1.5599999,3.8,5,0.8,22.36,TX,Texas
13305,13673,0.0569,0.4,0.0425,-3,3.8,5,0.8,25,TX,Texas
13306,13674,0.00726,0.4,0.04,-1.5599999,3.8,5,0.8,22.36,TX,Texas
13307,13675,0.10329,0.4,0.0419,-3,3.8,5,0.8,25,TX,Texas
13308,13676,0.07059,0.4,0.0421,-3,3.7880001,5,0.8,25,TX,Texas
13309,13677,0.03693,0.4,0.0415,-3,3.7780001,5,1,30.62,TX,Texas
13310,13678,0.03798,0.4,0.0393,-0.605,3.7,5,1,23.72,TX,Texas
13311,13679,0.07058,0.4,0.039,-3,3.7,5,1,30.62,TX,Texas
13312,13680,0.10408,0.395,0.0394,-3,3.7,5,1,30.62,TX,Texas
13313,13681,0.10008,0.39,0.0431,-3,3.7,5,1,30.62,TX,Texas
13314,13682,0.01012,0.39,0.0419,-3,3.7,5,1,30.62,TX,Texas
13315,13683,0.05052,0.39,0.0412,-2.4030001,3.7,5,1,30.62,TX,Texas
13316,13684,0.05027,0.39,0.0412,-3,3.7,5,1,30.62,TX,Texas
13317,13685,0.04627,0.393,0.0419,-2.3499999,3.7,5,1,30.62,TX,Texas
13318,13686,0.0561,0.396,0.042,-3,3.7,5,1,30.62,TX,Texas
13319,13687,0.1021,0.4,0.0455,-3,3.7,5,1,30.62,TX,Texas
13320,13688,0.10271,0.4,0.0494,-1.5,3.7,5,1.1,31.62,TX,Texas
13321,13689,0.03927,0.4,0.0505,2,3.7,5,1.1,22.36,TX,Texas
13322,13690,0.05846,0.78,0.024,2,2.5,5,0.4,10,TX,Texas
13323,13691,0.10334,0.78,0.0246,2,2.5,5,0.4,10,TX,Texas
13508,13876,0.06031,0.63,0.021,0,2.5,5,0.4,13.69,TX,Texas
13509,13877,0.03917,0.63,0.0193,0,2.5,5,0.4,13.69,TX,Texas
13522,13890,0.07616,0.38,0.0381,0,4.1999998,3,0.7,15,TX,Texas
13523,13891,0.23519,0.15,0.0221,-0.097,4.1999998,3,0.5,12.25,TX,Texas
13524,13892,0.13353,0.277,0.0192,-0.734,5.033,3,0.8,19.36,TX,Texas
13525,13893,0.19307,0.261,0.0171,0,4.7220001,3,0.8,19.36,TX,Texas
13526,13894,0.11032,0.25,0.0172,-0.298,4.5,3,0.8,19.36,TX,Texas
13527,13895,0.04978,0.29,0.0235,-1.0599999,5.3000002,3,0.8,20,TX,Texas
